game_id,team_id,team_tricode,is_home,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,offensive_rating,defensive_rating,net_rating,pace,pie,season
0022400582,1610612759,SAS,True,112,40,10,30,29,4,8,17,15,40,84,0.476,13,36,0.361,19,23,0.826,110.9,138.6,-27.7,101.0,,2024-25
0022400582,1610612763,MEM,False,140,41,10,31,39,9,0,7,19,55,97,0.567,19,44,0.432,11,15,0.733,138.6,110.9,27.7,101.0,,2024-25
0022401126,1610612747,LAL,True,124,36,8,28,26,7,2,12,18,41,79,0.519,16,41,0.39,26,28,0.929,130.5,113.7,16.8,95.0,,2024-25
0022401126,1610612740,NOP,False,108,38,15,23,27,10,2,16,22,40,82,0.488,14,34,0.412,14,22,0.636,113.7,130.5,-16.8,95.0,,2024-25
0022401215,1610612757,POR,True,116,36,8,28,25,9,5,13,22,42,82,0.512,16,41,0.39,16,17,0.941,120.8,121.6,-0.8,96.5,,2024-25
0022401215,1610612759,SAS,False,118,41,13,28,32,5,6,14,13,44,85,0.518,14,30,0.467,16,21,0.762,121.6,120.8,0.8,96.5,,2024-25
0022400414,1610612763,MEM,True,155,63,24,39,36,8,8,17,18,58,109,0.532,18,45,0.4,21,29,0.724,137.2,111.5,25.7,113.0,,2024-25
0022400414,1610612761,TOR,False,126,40,13,27,39,8,3,15,23,49,108,0.454,14,43,0.326,14,18,0.778,111.5,137.2,-25.7,113.0,,2024-25
0022400231,1610612740,NOP,True,99,50,18,32,24,7,4,17,19,35,83,0.422,11,29,0.379,18,23,0.783,108.8,115.6,-6.8,90.5,,2024-25
0022400231,1610612747,LAL,False,104,43,17,26,24,10,3,11,14,39,89,0.438,12,40,0.3,14,18,0.778,115.6,108.8,6.8,90.5,,2024-25
0022400699,1610612749,MIL,True,119,36,8,28,32,7,5,13,21,44,91,0.484,20,45,0.444,11,19,0.579,116.7,128.2,-11.5,102.5,,2024-25
0022400699,1610612763,MEM,False,132,61,22,39,37,9,5,11,15,52,107,0.486,14,39,0.359,14,22,0.636,128.2,116.7,11.5,102.5,,2024-25
0022400506,1610612762,UTA,True,121,47,13,34,25,8,4,15,17,40,96,0.417,19,48,0.396,22,25,0.88,119.8,122.8,-3.0,101.0,,2024-25
0022400506,1610612737,ATL,False,124,44,12,32,35,6,11,10,22,47,98,0.48,18,44,0.409,12,15,0.8,122.8,119.8,3.0,101.0,,2024-25
0022400221,1610612760,OKC,True,106,31,5,26,20,16,7,5,17,39,88,0.443,15,39,0.385,13,16,0.813,112.8,93.6,19.1,94.0,,2024-25
0022400221,1610612740,NOP,False,88,58,21,37,21,3,4,23,15,34,86,0.395,9,37,0.243,11,17,0.647,93.6,112.8,-19.1,94.0,,2024-25
0022401136,1610612737,ATL,True,147,42,11,31,43,7,3,11,19,54,95,0.568,22,41,0.537,17,20,0.85,144.1,132.7,11.4,101.5,,2024-25
0022401136,1610612762,UTA,False,134,32,7,25,29,10,4,10,18,45,87,0.517,20,47,0.426,24,28,0.857,132.7,144.1,-11.4,101.5,,2024-25
0022400745,1610612741,CHI,True,111,31,6,25,24,8,4,17,19,35,79,0.443,17,39,0.436,24,31,0.774,111.0,132.0,-21.0,100.0,,2024-25
0022400745,1610612744,GSW,False,132,44,16,28,34,8,7,14,23,45,90,0.5,19,48,0.396,23,27,0.852,132.0,111.0,21.0,100.0,,2024-25
0022400438,1610612761,TOR,True,107,52,15,37,26,10,4,31,26,38,85,0.447,7,24,0.292,24,27,0.889,98.2,123.6,-25.5,109.5,,2024-25
0022400438,1610612737,ATL,False,136,40,14,26,30,22,8,14,19,46,95,0.484,18,45,0.4,26,35,0.743,123.6,98.2,25.5,109.5,,2024-25
0022400205,1610612755,PHI,True,107,40,8,32,24,8,1,17,23,39,84,0.464,9,33,0.273,20,26,0.769,100.0,98.1,1.9,96.91,,2024-25
0022400205,1610612766,CHA,False,105,50,12,38,22,10,5,19,22,36,95,0.379,14,54,0.259,19,22,0.864,98.1,100.0,-1.9,96.91,,2024-25
0022400322,1610612755,PHI,True,102,35,10,25,23,9,1,14,19,40,82,0.488,11,30,0.367,11,19,0.579,113.3,119.1,-5.8,89.5,,2024-25
0022400322,1610612753,ORL,False,106,42,16,26,21,13,7,13,18,41,84,0.488,8,29,0.276,16,21,0.762,119.1,113.3,5.8,89.5,,2024-25
0022400850,1610612765,DET,True,119,42,14,28,32,15,3,10,22,45,99,0.455,12,37,0.324,17,23,0.739,114.4,128.8,-14.4,104.0,,2024-25
0022400850,1610612743,DEN,False,134,50,10,40,28,5,8,19,18,47,84,0.56,17,31,0.548,23,31,0.742,128.8,114.4,14.4,104.0,,2024-25
0022400285,1610612758,SAC,True,109,31,9,22,24,10,4,12,22,42,87,0.483,8,32,0.25,17,23,0.739,111.2,132.7,-21.4,98.0,,2024-25
0022400285,1610612760,OKC,False,130,44,11,33,28,6,3,15,18,48,86,0.558,14,31,0.452,20,25,0.8,132.7,111.2,21.4,98.0,,2024-25
0022401199,1610612757,POR,True,109,56,27,29,27,7,6,14,16,42,96,0.438,15,42,0.357,10,21,0.476,119.8,89.0,30.8,91.0,,2024-25
0022401199,1610612747,LAL,False,81,42,13,29,21,9,11,20,21,31,80,0.388,9,28,0.321,10,14,0.714,89.0,119.8,-30.8,91.0,,2024-25
0022400593,1610612753,ORL,True,100,39,16,23,30,15,6,7,19,38,102,0.373,12,41,0.293,12,16,0.75,102.0,116.5,-14.5,97.5,,2024-25
0022400593,1610612743,DEN,False,113,57,13,44,24,6,8,20,16,40,77,0.519,7,25,0.28,26,31,0.839,116.5,102.0,14.5,97.5,,2024-25
0022400107,1610612761,TOR,True,125,54,18,36,30,7,7,15,27,49,109,0.45,10,35,0.286,17,21,0.81,109.6,112.4,-2.7,102.79,,2024-25
0022400107,1610612743,DEN,False,127,52,15,37,29,6,6,16,20,47,96,0.49,9,20,0.45,24,30,0.8,112.4,109.6,2.7,102.79,,2024-25
0022400013,1610612739,CLE,True,144,40,4,36,33,11,6,13,16,51,93,0.548,21,43,0.488,21,24,0.875,132.1,115.6,16.5,109.0,,2024-25
0022400013,1610612741,CHI,False,126,36,3,33,32,7,4,17,20,45,88,0.511,20,42,0.476,16,20,0.8,115.6,132.1,-16.5,109.0,,2024-25
0022400605,1610612740,NOP,True,123,45,6,39,28,12,8,13,24,41,92,0.446,15,41,0.366,26,29,0.897,108.8,105.3,3.5,102.34,,2024-25
0022400605,1610612762,UTA,False,119,63,19,44,25,6,4,13,19,42,106,0.396,11,46,0.239,24,30,0.8,105.3,108.8,-3.5,102.34,,2024-25
0022400777,1610612740,NOP,True,111,40,12,28,28,7,5,8,23,44,94,0.468,8,32,0.25,15,18,0.833,114.4,121.4,-7.0,97.5,,2024-25
0022400777,1610612758,SAC,False,119,48,12,36,28,4,7,11,16,41,87,0.471,16,45,0.356,21,29,0.724,121.4,114.4,7.0,97.5,,2024-25
0022400671,1610612759,SAS,True,116,30,7,23,27,11,5,9,22,42,87,0.483,14,42,0.333,18,25,0.72,116.0,126.7,-10.7,100.5,,2024-25
0022400671,1610612746,LAC,False,128,57,17,40,26,7,3,15,17,48,91,0.527,12,24,0.5,20,23,0.87,126.7,116.0,10.7,100.5,,2024-25
0022401228,1610612744,GSW,True,133,37,15,22,39,8,2,10,17,49,103,0.476,27,54,0.5,8,11,0.727,131.7,141.6,-9.9,101.0,,2024-25
0022401228,1610612742,DAL,False,143,47,10,37,36,8,5,15,12,52,87,0.598,21,41,0.512,18,25,0.72,141.6,131.7,9.9,101.0,,2024-25
0022400435,1610612747,LAL,True,132,33,4,29,33,4,3,11,13,46,77,0.597,14,26,0.538,26,33,0.788,133.3,124.5,8.8,98.5,,2024-25
0022400435,1610612758,SAC,False,122,39,13,26,38,7,2,9,26,50,98,0.51,11,40,0.275,11,15,0.733,124.5,133.3,-8.8,98.5,,2024-25
0022400420,1610612738,BOS,True,142,52,18,34,31,9,6,10,19,47,92,0.511,23,56,0.411,25,29,0.862,144.9,108.2,36.7,97.5,,2024-25
0022400420,1610612754,IND,False,105,39,13,26,27,5,3,12,20,38,91,0.418,11,39,0.282,18,25,0.72,108.2,144.9,-36.7,97.5,,2024-25
0022400776,1610612750,MIN,True,101,59,15,44,27,4,6,13,13,39,103,0.379,10,44,0.227,13,15,0.867,96.2,98.1,-1.9,105.0,,2024-25
0022400776,1610612749,MIL,False,103,48,6,42,24,7,1,12,15,39,88,0.443,12,30,0.4,13,16,0.813,98.1,96.2,1.9,105.0,,2024-25
0022400505,1610612740,NOP,True,97,46,13,33,23,12,5,14,18,35,94,0.372,12,41,0.293,15,24,0.625,100.0,105.1,-5.1,98.0,,2024-25
0022400505,1610612750,MIN,False,104,53,11,42,26,9,8,16,17,38,89,0.427,15,44,0.341,13,19,0.684,105.1,100.0,5.1,98.0,,2024-25
0022401145,1610612748,MIA,True,117,47,10,37,26,7,6,13,17,45,89,0.506,16,36,0.444,11,15,0.733,120.6,108.2,12.4,97.0,,2024-25
0022401145,1610612755,PHI,False,105,45,14,31,20,7,4,13,14,38,88,0.432,12,38,0.316,17,25,0.68,108.2,120.6,-12.4,97.0,,2024-25
0022400742,1610612747,LAL,True,124,46,9,37,29,6,3,14,22,46,88,0.523,11,33,0.333,21,23,0.913,122.8,115.8,6.9,101.0,,2024-25
0022400742,1610612754,IND,False,117,38,11,27,27,10,2,10,20,37,87,0.425,12,38,0.316,31,32,0.969,115.8,122.8,-6.9,101.0,,2024-25
0022400722,1610612761,TOR,True,107,34,14,20,28,11,3,9,29,39,98,0.398,12,42,0.286,17,19,0.895,108.1,140.8,-32.7,98.5,,2024-25
0022400722,1610612763,MEM,False,138,61,24,37,22,7,5,16,19,47,89,0.528,16,38,0.421,28,38,0.737,140.8,108.1,32.7,98.5,,2024-25
0022401036,1610612746,LAC,True,101,48,11,37,20,6,8,14,19,35,82,0.427,8,26,0.308,23,28,0.821,104.1,106.2,-2.1,97.0,,2024-25
0022401036,1610612760,OKC,False,103,42,10,32,28,9,8,9,22,37,92,0.402,12,35,0.343,17,20,0.85,106.2,104.1,2.1,97.0,,2024-25
0022400541,1610612741,CHI,True,119,45,8,37,26,4,4,7,18,43,93,0.462,18,37,0.486,15,20,0.75,116.7,122.8,-6.1,101.5,,2024-25
0022400541,1610612758,SAC,False,124,53,11,42,33,4,3,8,14,47,95,0.495,13,39,0.333,17,21,0.81,122.8,116.7,6.1,101.5,,2024-25
0022400867,1610612739,CLE,True,133,47,13,34,27,12,5,13,27,42,97,0.433,19,46,0.413,30,35,0.857,117.7,114.2,3.5,102.34,,2024-25
0022400867,1610612757,POR,False,129,46,13,33,25,8,1,19,26,42,96,0.438,14,40,0.35,31,35,0.886,114.2,117.7,-3.5,102.34,,2024-25
0022400286,1610612766,CHA,True,94,43,16,27,22,10,5,13,19,37,98,0.378,17,51,0.333,3,8,0.375,100.0,105.4,-5.4,93.5,,2024-25
0022400286,1610612748,MIA,False,98,44,4,40,21,6,5,18,9,33,73,0.452,14,37,0.378,18,22,0.818,105.4,100.0,5.4,93.5,,2024-25
0022400543,1610612739,CLE,True,93,44,6,38,24,4,5,13,18,33,83,0.398,11,41,0.268,16,18,0.889,94.9,109.1,-14.2,98.5,,2024-25
0022400543,1610612754,IND,False,108,50,9,41,30,11,7,10,22,43,92,0.467,11,35,0.314,11,18,0.611,109.1,94.9,14.2,98.5,,2024-25
0022400733,1610612746,LAC,True,112,48,11,37,25,5,4,19,16,41,88,0.466,17,40,0.425,13,18,0.722,110.9,115.5,-4.6,102.0,,2024-25
0022400733,1610612754,IND,False,119,46,12,34,31,13,3,7,14,43,95,0.453,13,39,0.333,20,24,0.833,115.5,110.9,4.6,102.0,,2024-25
0022401031,1610612737,ATL,True,132,39,10,29,35,11,4,16,26,48,87,0.552,17,37,0.459,19,22,0.864,132.0,119.0,13.0,100.0,,2024-25
0022401031,1610612755,PHI,False,119,37,13,24,24,8,4,13,18,40,91,0.44,11,34,0.324,28,37,0.757,119.0,132.0,-13.0,100.0,,2024-25
0022400382,1610612749,MIL,True,112,44,10,34,35,12,2,11,14,44,98,0.449,20,48,0.417,4,5,0.8,110.9,100.0,10.9,101.0,,2024-25
0022400382,1610612764,WAS,False,101,47,8,39,20,7,4,19,10,36,81,0.444,18,42,0.429,11,16,0.688,100.0,110.9,-10.9,101.0,,2024-25
0022400988,1610612759,SAS,True,105,38,9,29,24,7,4,17,14,40,81,0.494,13,32,0.406,12,17,0.706,111.7,122.1,-10.4,94.5,,2024-25
0022400988,1610612753,ORL,False,116,41,10,31,28,12,7,10,15,43,90,0.478,18,47,0.383,12,12,1.0,122.1,111.7,10.4,94.5,,2024-25
0022400155,1610612764,WAS,True,112,47,8,39,29,4,8,9,23,42,96,0.438,10,43,0.233,18,21,0.857,108.7,120.2,-11.5,103.5,,2024-25
0022400155,1610612744,GSW,False,125,56,16,40,29,5,7,6,20,44,97,0.454,12,37,0.324,25,34,0.735,120.2,108.7,11.5,103.5,,2024-25
0022400770,1610612753,ORL,True,102,52,13,39,22,4,9,8,12,37,90,0.411,14,43,0.326,14,19,0.737,109.7,92.5,17.2,93.0,,2024-25
0022400770,1610612766,CHA,False,86,43,6,37,21,4,4,12,15,32,81,0.395,8,26,0.308,14,15,0.933,92.5,109.7,-17.2,93.0,,2024-25
0022400093,1610612750,MIN,True,112,41,9,32,29,9,8,13,16,39,83,0.47,14,37,0.378,20,26,0.769,110.9,101.0,9.9,100.5,,2024-25
0022400093,1610612761,TOR,False,101,46,12,34,29,9,4,20,22,41,90,0.456,10,29,0.345,9,13,0.692,101.0,110.9,-9.9,100.5,,2024-25
0022400163,1610612760,OKC,True,102,42,5,37,23,12,4,15,21,39,85,0.459,12,31,0.387,12,16,0.75,101.0,86.0,15.0,100.5,,2024-25
0022400163,1610612753,ORL,False,86,41,7,34,20,12,5,18,16,29,82,0.354,5,34,0.147,23,27,0.852,86.0,101.0,-15.0,100.5,,2024-25
0022400182,1610612749,MIL,True,123,41,11,30,20,13,3,10,21,43,84,0.512,15,35,0.429,22,30,0.733,126.8,103.1,23.7,97.0,,2024-25
0022400182,1610612762,UTA,False,100,39,8,31,24,5,5,21,19,33,77,0.429,17,41,0.415,17,18,0.944,103.1,126.8,-23.7,97.0,,2024-25
0022400892,1610612766,CHA,True,110,57,20,37,26,3,2,13,18,42,95,0.442,12,42,0.286,14,18,0.778,114.6,130.2,-15.6,96.0,,2024-25
0022400892,1610612750,MIN,False,125,43,10,33,27,9,3,5,17,44,90,0.489,21,49,0.429,16,22,0.727,130.2,114.6,15.6,96.0,,2024-25
0022401085,1610612740,NOP,True,98,57,14,43,24,9,8,17,17,38,92,0.413,9,31,0.29,13,17,0.765,95.1,91.3,3.9,103.0,,2024-25
0022401085,1610612766,CHA,False,94,50,12,38,20,15,6,14,17,32,91,0.352,8,33,0.242,22,25,0.88,91.3,95.1,-3.9,103.0,,2024-25
0022400132,1610612766,CHA,True,109,42,12,30,20,5,5,14,26,42,91,0.462,19,48,0.396,6,12,0.5,111.2,125.3,-14.0,98.5,,2024-25
0022400132,1610612738,BOS,False,124,41,11,30,21,12,5,10,13,41,86,0.477,13,42,0.31,29,35,0.829,125.3,111.2,14.0,98.5,,2024-25
0022401124,1610612759,SAS,True,113,44,9,35,27,9,4,11,15,41,94,0.436,16,48,0.333,15,19,0.789,110.8,111.8,-1.0,102.0,,2024-25
0022401124,1610612739,CLE,False,114,44,7,37,31,6,4,15,13,41,87,0.471,22,51,0.431,10,14,0.714,111.8,110.8,1.0,102.0,,2024-25
0022400210,1610612757,POR,True,89,43,16,27,18,9,3,23,21,34,100,0.34,4,42,0.095,17,21,0.81,80.9,120.7,-39.8,110.5,,2024-25
0022400210,1610612763,MEM,False,134,51,10,41,32,15,13,20,17,47,85,0.553,16,43,0.372,24,28,0.857,120.7,80.9,39.8,110.5,,2024-25
0022400884,1610612737,ATL,True,121,47,11,36,33,10,6,11,21,46,101,0.455,16,41,0.39,13,17,0.765,112.0,115.5,-3.4,109.0,,2024-25
0022400884,1610612749,MIL,False,127,51,9,42,27,8,1,14,13,49,96,0.51,11,37,0.297,18,23,0.783,115.5,112.0,3.4,109.0,,2024-25
0022400609,1610612743,DEN,True,144,51,14,37,39,7,4,13,10,52,85,0.612,16,31,0.516,24,25,0.96,148.5,113.5,34.9,96.5,,2024-25
0022400609,1610612755,PHI,False,109,25,8,17,34,7,4,10,20,44,96,0.458,15,38,0.395,6,8,0.75,113.5,148.5,-34.9,96.5,,2024-25
0022400061,1610612738,BOS,True,132,40,11,29,33,6,3,3,15,48,95,0.505,29,61,0.475,7,8,0.875,145.1,119.8,25.3,91.0,,2024-25
0022400061,1610612752,NYK,False,109,34,5,29,20,2,3,11,12,43,78,0.551,11,30,0.367,12,16,0.75,119.8,145.1,-25.3,91.0,,2024-25
0022401229,1610612749,MIL,True,110,47,6,41,28,8,8,12,27,39,86,0.453,14,45,0.311,18,27,0.667,104.8,98.1,6.7,104.5,,2024-25
0022401229,1610612737,ATL,False,102,44,7,37,23,3,6,13,20,35,82,0.427,10,24,0.417,22,34,0.647,98.1,104.8,-6.7,104.5,,2024-25
0022401159,1610612742,DAL,True,97,38,9,29,30,6,6,19,14,36,72,0.5,9,26,0.346,16,23,0.696,103.2,117.9,-14.7,94.5,,2024-25
0022401159,1610612747,LAL,False,112,39,15,24,22,14,0,9,16,42,90,0.467,12,36,0.333,16,21,0.762,117.9,103.2,14.7,94.5,,2024-25
0022400813,1610612754,IND,True,129,46,8,38,31,7,5,12,24,46,84,0.548,12,36,0.333,25,27,0.926,127.7,109.9,17.8,101.0,,2024-25
0022400813,1610612746,LAC,False,111,32,6,26,23,9,3,10,18,38,85,0.447,10,40,0.25,25,33,0.758,109.9,127.7,-17.8,101.0,,2024-25
0022400174,1610612763,MEM,True,131,50,12,38,28,5,6,18,17,48,93,0.516,17,34,0.5,18,23,0.783,127.2,111.8,15.4,102.5,,2024-25
0022400174,1610612747,LAL,False,114,37,9,28,23,10,1,11,18,41,93,0.441,15,48,0.313,17,21,0.81,111.8,127.2,-15.4,102.5,,2024-25
0022400802,1610612759,SAS,True,110,32,8,24,27,12,5,15,20,43,84,0.512,10,29,0.345,14,22,0.636,110.0,123.8,-13.8,100.5,,2024-25
0022400802,1610612765,DET,False,125,53,20,33,31,8,5,16,17,47,94,0.5,12,35,0.343,19,22,0.864,123.8,110.0,13.8,100.5,,2024-25
0022400465,1610612749,MIL,True,110,46,13,33,21,6,6,14,21,40,90,0.444,11,37,0.297,19,28,0.679,111.1,114.1,-3.0,99.0,,2024-25
0022400465,1610612751,BKN,False,113,51,14,37,26,8,3,14,21,38,88,0.432,12,39,0.308,25,28,0.893,114.1,111.1,3.0,99.0,,2024-25
0022400409,1610612756,PHX,True,110,42,12,30,31,12,4,7,17,41,88,0.466,11,36,0.306,17,20,0.85,118.3,107.5,10.8,93.0,,2024-25
0022400409,1610612743,DEN,False,100,46,14,32,20,3,2,16,16,36,78,0.462,8,29,0.276,20,28,0.714,107.5,118.3,-10.8,93.0,,2024-25
0022400503,1610612764,WAS,True,112,43,16,27,21,6,4,18,19,41,89,0.461,15,40,0.375,15,20,0.75,113.1,135.0,-21.9,99.5,,2024-25
0022400503,1610612745,HOU,False,135,49,19,30,31,15,2,10,17,50,97,0.515,15,38,0.395,20,23,0.87,135.0,113.1,21.9,99.5,,2024-25
0022400213,1610612745,HOU,True,107,58,17,41,13,12,10,19,17,40,87,0.46,5,23,0.217,22,25,0.88,104.9,90.2,14.7,102.0,,2024-25
0022400213,1610612764,WAS,False,92,34,8,26,21,14,5,18,17,36,88,0.409,11,31,0.355,9,13,0.692,90.2,104.9,-14.7,102.0,,2024-25
0022401033,1610612761,TOR,True,89,46,16,30,27,8,3,21,21,35,92,0.38,10,39,0.256,9,13,0.692,87.3,119.4,-32.2,102.5,,2024-25
0022401033,1610612759,SAS,False,123,46,13,33,27,15,6,14,14,41,86,0.477,14,43,0.326,27,32,0.844,119.4,87.3,32.2,102.5,,2024-25
0022400774,1610612761,TOR,True,108,39,9,30,26,7,5,15,14,42,91,0.462,10,29,0.345,14,21,0.667,103.8,126.0,-22.1,104.0,,2024-25
0022400774,1610612739,CLE,False,131,53,13,40,34,11,4,13,19,48,99,0.485,18,53,0.34,17,20,0.85,126.0,103.8,22.1,104.0,,2024-25
0022400521,1610612742,DAL,True,117,53,16,37,26,8,7,14,18,40,88,0.455,10,30,0.333,27,30,0.9,119.4,113.3,6.1,98.0,,2024-25
0022400521,1610612757,POR,False,111,43,14,29,24,6,7,12,22,39,93,0.419,16,36,0.444,17,20,0.85,113.3,119.4,-6.1,98.0,,2024-25
0022400413,1610612737,ATL,True,141,44,12,32,32,9,5,12,13,46,89,0.517,17,45,0.378,32,34,0.941,133.0,126.7,6.4,105.5,,2024-25
0022400413,1610612741,CHI,False,133,36,9,27,36,8,1,14,26,53,98,0.541,22,43,0.512,5,6,0.833,126.7,133.0,-6.4,105.5,,2024-25
0022400620,1610612746,LAC,True,113,40,9,31,24,11,6,22,25,47,90,0.522,9,28,0.321,10,13,0.769,106.6,108.3,-1.7,96.91,,2024-25
0022400620,1610612738,BOS,False,117,32,8,24,24,11,4,19,14,41,90,0.456,19,50,0.38,16,20,0.8,108.3,106.6,1.7,96.91,,2024-25
0022400467,1610612744,GSW,True,139,43,5,38,41,5,8,11,22,53,87,0.609,22,39,0.564,11,15,0.733,140.4,106.1,34.3,99.0,,2024-25
0022400467,1610612755,PHI,False,105,33,6,27,17,11,6,11,16,34,81,0.42,9,31,0.29,28,34,0.824,106.1,140.4,-34.3,99.0,,2024-25
0022400858,1610612762,UTA,True,117,60,15,45,35,3,4,20,13,47,92,0.511,14,35,0.4,9,14,0.643,114.7,114.9,-0.1,101.5,,2024-25
0022400858,1610612750,MIN,False,116,40,11,29,35,17,4,7,13,44,101,0.436,20,52,0.385,8,14,0.571,114.9,114.7,0.1,101.5,,2024-25
0022401093,1610612763,MEM,True,103,45,5,40,21,9,3,10,16,41,92,0.446,11,44,0.25,10,16,0.625,101.0,113.6,-12.6,102.5,,2024-25
0022401093,1610612738,BOS,False,117,54,12,42,30,4,3,12,11,39,96,0.406,21,62,0.339,18,19,0.947,113.6,101.0,12.6,102.5,,2024-25
0022401012,1610612744,GSW,True,104,52,9,43,25,7,6,18,24,32,77,0.416,17,44,0.386,23,26,0.885,108.3,96.9,11.5,96.0,,2024-25
0022401012,1610612749,MIL,False,93,34,4,30,19,9,4,9,15,31,79,0.392,12,38,0.316,19,27,0.704,96.9,108.3,-11.5,96.0,,2024-25
0022400476,1610612758,SAC,True,138,37,10,27,32,10,8,9,23,49,99,0.495,21,47,0.447,19,23,0.826,130.2,122.0,8.2,107.5,,2024-25
0022400476,1610612763,MEM,False,133,51,14,37,31,5,4,17,20,43,89,0.483,17,37,0.459,30,36,0.833,122.0,130.2,-8.2,107.5,,2024-25
0022400513,1610612751,BKN,True,98,38,9,29,24,10,4,15,15,33,86,0.384,13,39,0.333,19,21,0.905,102.1,117.7,-15.6,96.0,,2024-25
0022400513,1610612765,DET,False,113,42,7,35,30,9,9,13,20,45,86,0.523,15,37,0.405,8,12,0.667,117.7,102.1,15.6,96.0,,2024-25
0022400050,1610612766,CHA,True,104,47,15,32,22,5,3,15,17,34,77,0.442,13,34,0.382,23,28,0.821,111.8,118.3,-6.5,93.0,,2024-25
0022400050,1610612755,PHI,False,110,31,8,23,26,9,3,12,22,38,82,0.463,16,40,0.4,18,20,0.9,118.3,111.8,6.5,93.0,,2024-25
0022401120,1610612738,BOS,True,123,49,10,39,28,1,4,7,13,45,87,0.517,14,39,0.359,19,22,0.864,130.9,110.8,20.1,93.5,,2024-25
0022401120,1610612756,PHX,False,103,40,11,29,24,7,2,6,15,41,93,0.441,12,37,0.324,9,11,0.818,110.8,130.9,-20.1,93.5,,2024-25
0022401050,1610612762,UTA,True,103,28,4,24,24,6,3,13,16,34,78,0.436,17,42,0.405,18,22,0.818,106.2,145.8,-39.6,96.5,,2024-25
0022401050,1610612763,MEM,False,140,52,17,35,38,7,4,8,21,52,98,0.531,20,45,0.444,16,18,0.889,145.8,106.2,39.6,96.5,,2024-25
0022400598,1610612758,SAC,True,123,51,10,41,28,12,4,11,20,46,95,0.484,12,39,0.308,19,24,0.792,113.9,92.6,21.3,108.0,,2024-25
0022400598,1610612764,WAS,False,100,46,10,36,19,6,1,16,16,32,89,0.36,10,42,0.238,26,32,0.813,92.6,113.9,-21.3,108.0,,2024-25
0022400580,1610612749,MIL,True,130,44,11,33,25,7,5,13,23,42,81,0.519,13,31,0.419,33,41,0.805,128.7,110.9,17.8,101.0,,2024-25
0022400580,1610612761,TOR,False,112,43,13,30,31,6,4,12,28,43,91,0.473,8,34,0.235,18,24,0.75,110.9,128.7,-17.8,101.0,,2024-25
0022400755,1610612739,CLE,True,128,49,14,35,27,10,5,16,24,48,94,0.511,17,43,0.395,15,20,0.75,126.7,105.9,20.8,101.0,,2024-25
0022400755,1610612750,MIN,False,107,41,15,26,17,10,6,16,19,36,90,0.4,12,39,0.308,23,30,0.767,105.9,126.7,-20.8,101.0,,2024-25
0022400956,1610612741,CHI,True,116,47,13,34,24,8,4,8,16,41,90,0.456,11,37,0.297,23,26,0.885,119.6,113.4,6.2,97.0,,2024-25
0022400956,1610612751,BKN,False,110,50,15,35,32,6,7,9,26,43,96,0.448,11,34,0.324,13,18,0.722,113.4,119.6,-6.2,97.0,,2024-25
0022401024,1610612754,IND,True,108,44,6,38,32,5,6,13,24,40,84,0.476,11,35,0.314,17,21,0.81,106.9,101.0,6.0,101.5,,2024-25
0022401024,1610612751,BKN,False,103,48,11,37,20,6,1,14,20,39,90,0.433,15,43,0.349,10,17,0.588,101.0,106.9,-6.0,101.5,,2024-25
0022400349,1610612754,IND,True,109,29,3,26,23,9,7,17,19,42,82,0.512,12,36,0.333,13,15,0.867,106.9,110.8,-3.9,102.0,,2024-25
0022400349,1610612766,CHA,False,113,45,10,35,24,11,3,24,18,40,78,0.513,14,29,0.483,19,26,0.731,110.8,106.9,3.9,102.0,,2024-25
0022400509,1610612739,CLE,True,129,40,12,28,36,7,2,15,20,47,90,0.522,15,36,0.417,20,27,0.741,127.7,122.0,5.7,100.5,,2024-25
0022400509,1610612760,OKC,False,122,38,9,29,35,9,5,13,24,48,90,0.533,11,31,0.355,15,17,0.882,122.0,127.7,-5.7,100.5,,2024-25
0022400359,1610612761,TOR,True,108,51,17,34,23,4,4,12,16,43,96,0.448,13,35,0.371,9,11,0.818,110.2,118.9,-8.7,96.5,,2024-25
0022400359,1610612752,NYK,False,113,40,6,34,32,7,7,10,13,42,82,0.512,17,40,0.425,12,19,0.632,118.9,110.2,8.7,96.5,,2024-25
0022400968,1610612751,BKN,True,113,45,18,27,34,4,3,9,21,42,90,0.467,20,46,0.435,9,13,0.692,131.4,135.3,-3.9,85.5,,2024-25
0022400968,1610612738,BOS,False,115,38,13,25,29,5,7,7,14,44,84,0.524,13,38,0.342,14,19,0.737,135.3,131.4,3.9,85.5,,2024-25
0022400472,1610612740,NOP,True,132,37,13,24,36,10,6,7,22,48,96,0.5,18,41,0.439,18,22,0.818,128.2,118.8,9.3,102.0,,2024-25
0022400472,1610612764,WAS,False,120,48,14,34,28,6,0,21,23,45,84,0.536,9,28,0.321,21,27,0.778,118.8,128.2,-9.3,102.0,,2024-25
0022401169,1610612751,BKN,True,109,41,10,31,31,8,2,17,26,36,90,0.4,22,52,0.423,15,22,0.682,100.9,124.3,-23.4,107.5,,2024-25
0022401169,1610612737,ATL,False,133,51,7,44,36,11,1,15,19,48,84,0.571,15,36,0.417,22,33,0.667,124.3,100.9,23.4,107.5,,2024-25
